Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_on_Total
7417,19,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,25-07-2024,Overnight,0
7420,35,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,13-03-2024,Overnight,0
7420,35,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,04-07-2024,Express,103.44
7420,35,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,01-09-2024,Express,78.72
7420,35,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,15-09-2024,Standard,5.42
7421,53,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,12-08-2024,Standard,42.88
7422,49,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,29-09-2023,Express,26.54
7423,64,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,01-03-2024,Overnight,58.11
7423,64,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,03-03-2024,Express,34.15
7424,24,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,13-04-2024,Standard,55.04
7424,24,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,01-05-2024,Express,17.18
7426,35,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,27-05-2024,Overnight,0
7428,57,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,03-01-2024,Overnight,50.02
7428,57,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,23-04-2024,Express,0
7429,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,22-11-2023,Overnight,82.6
7429,57,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,05-01-2024,Standard,69.18
7429,57,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,17-01-2024,Express,47.63
7429,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,19-05-2024,Standard,58.24
7430,30,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,18-01-2024,Overnight,0
7430,30,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,26-03-2024,Overnight,58.9
7431,67,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,16-03-2024,Standard,0
7432,77,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,14-10-2023,Express,41.17
7432,77,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,14-12-2023,Standard,0
7433,30,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,15-03-2024,Overnight,81.56
7434,53,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,18-09-2024,Standard,34.26
7435,21,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,02-01-2024,Express,58.7
7435,21,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,06-06-2024,Express,97.41
7436,78,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,01-11-2023,Express,0
7436,78,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,11-03-2024,Express,99.05
7436,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,06-05-2024,Overnight,0
7436,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,07-07-2024,Express,0
7439,66,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,08-07-2024,Overnight,73.78
7440,52,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,29-04-2024,Standard,72.84
7440,52,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,02-08-2024,Express,84.6
7440,52,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,22-09-2024,Express,0
7441,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,02-04-2024,Standard,0
7442,24,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,07-06-2024,Overnight,16.56
7443,41,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,07-01-2024,Standard,48.17
7443,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,11-05-2024,Express,14.6
7445,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,27-02-2024,Overnight,57.38
7445,41,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,23-08-2024,Overnight,37.78
7446,64,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,05-02-2024,Standard,101.09
7446,64,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,11-09-2024,Standard,0
7447,27,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,04-09-2024,Standard,0
7448,47,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,02-01-2024,Express,7.51
7449,31,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166,20.75,8,08-07-2024,Standard,28.12
7450,20,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,01-05-2024,Standard,18.49
7451,79,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,2470.3,247.03,10,12-01-2024,Express,0
7454,18,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,02-07-2024,Overnight,36.24
7455,33,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,29-09-2023,Standard,59.94
7457,67,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,15-07-2024,Standard,18.74
7458,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,05-04-2024,Express,25.33
7458,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,10-06-2024,Overnight,44.15
7458,41,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,28-08-2024,Express,0
7460,18,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,29-08-2024,Standard,0
7461,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,09-01-2024,Overnight,0
7462,55,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,2470.3,247.03,10,25-09-2023,Express,9.27
7465,35,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,2783.76,463.96,6,20-12-2023,Express,0
7465,35,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,20-07-2024,Overnight,74.09
7465,35,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,01-08-2024,Express,60.92
7468,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,24-06-2024,Overnight,106.24
7469,62,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,30-09-2023,Standard,72.1
7469,62,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,15-12-2023,Express,75.29
7469,62,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,6329.52,791.19,8,01-05-2024,Express,65.07
7470,57,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,25-01-2024,Standard,67.43
7471,71,Male,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,03-08-2024,Standard,61.32
7471,71,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,22-08-2024,Standard,89.11
7472,50,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,16-10-2023,Overnight,50.36
7472,50,Female,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,12-03-2024,Overnight,37.48
7476,66,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,05-10-2023,Express,0
7477,33,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,19-07-2024,Overnight,67.03
7478,34,Female,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,13-03-2024,Overnight,49.38
7481,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,25-02-2024,Standard,0
7481,77,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,04-06-2024,Express,0
7482,22,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,09-06-2024,Standard,97.58
7483,34,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,12-01-2024,Express,0
7483,34,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,28-02-2024,Express,87.49
7484,71,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,16-10-2023,Standard,28.63
7484,71,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,14-02-2024,Express,132.87
7487,64,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,13-11-2023,Overnight,47.89
7488,64,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,18-04-2024,Express,31.95
7488,64,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,24-04-2024,Overnight,35.28
7489,68,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,29-10-2023,Overnight,75.05
7489,68,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,06-11-2023,Overnight,75.99
7490,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,09-11-2023,Express,86.41
7491,54,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,07-05-2024,Standard,81.99
7491,54,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,23-08-2024,Express,46.92
7492,59,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,04-07-2024,Express,10.48
7494,80,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,15-01-2024,Express,0
7494,80,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,03-02-2024,Standard,0
7495,47,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,27-10-2023,Overnight,54.01
7497,39,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,26-09-2023,Overnight,0
7497,39,Female,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,30-09-2023,Express,60.94
7497,39,Female,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,13-05-2024,Express,35.1
7498,78,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,28-01-2024,Standard,82.27
7498,78,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,06-06-2024,Express,0
7500,22,Female,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,09-11-2023,Express,90.11
7503,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,24-06-2024,Express,71.28
7504,70,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,12-10-2023,Overnight,0
7505,74,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,15-11-2023,Standard,89.26
7505,74,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,22-12-2023,Standard,25.4
7507,22,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,03-04-2024,Express,54.54
7511,56,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,04-07-2024,Overnight,7.16
7512,28,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,30-09-2023,Overnight,76.3
7512,28,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,05-11-2023,Overnight,0
7514,35,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,03-10-2023,Standard,8.36
7514,35,Male,Yes,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,10-11-2023,Express,69.34
7514,35,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,11-05-2024,Overnight,106.58
7515,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,18-03-2024,Overnight,109.89
7515,28,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,20-04-2024,Standard,106.42
7516,32,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,22-01-2024,Overnight,0
7517,48,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,791.19,791.19,1,19-01-2024,Express,36.38
7518,54,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,25-02-2024,Overnight,69.01
7518,54,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,2783.76,463.96,6,02-08-2024,Overnight,47.76
7518,54,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,11-08-2024,Standard,32.84
7518,54,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,19-09-2024,Standard,9.83
7519,32,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,06-04-2024,Express,0
7519,32,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,08-05-2024,Standard,35.74
7520,20,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1235.15,247.03,5,26-12-2023,Overnight,52.84
7520,20,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,30-06-2024,Express,83.93
7520,20,Male,No,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,25-07-2024,Express,98.25
7521,53,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,05-04-2024,Express,0
7521,53,Female,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,12-06-2024,Express,0
7524,39,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,25-11-2023,Express,80.02
7524,39,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,15-04-2024,Standard,0
7524,39,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,03-07-2024,Standard,0
7525,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,28-03-2024,Overnight,0
7525,40,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,18-09-2024,Standard,0
7526,34,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,12-09-2024,Overnight,85.55
7527,24,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,15-01-2024,Overnight,17.7
7528,76,Female,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,24-09-2023,Standard,40.59
7528,76,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,31-01-2024,Overnight,0
7529,72,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,28-11-2023,Overnight,0
7529,72,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,06-04-2024,Express,36.99
7530,45,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,30-11-2023,Express,100.85
7531,40,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,25-04-2024,Overnight,0
7532,44,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,30-09-2023,Overnight,0
7533,63,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,02-10-2023,Standard,33.83
7533,63,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,25-07-2024,Standard,38.5
7534,27,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,28-09-2023,Overnight,71.17
7534,27,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,05-04-2024,Express,40.8
7537,53,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,16-05-2024,Standard,114.43
7538,33,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,07-07-2024,Express,67.67
7541,33,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,166,20.75,8,10-04-2024,Standard,70.51
7541,33,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,03-06-2024,Standard,42.03
7542,19,Male,No,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,14-06-2024,Overnight,0
7543,26,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,06-10-2023,Standard,0
7543,26,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,26-02-2024,Express,0
7545,21,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,04-07-2024,Express,0
7546,71,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,23-10-2023,Express,0
7546,71,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,30-10-2023,Express,36.08
7546,71,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,23-04-2024,Standard,51.7
7547,24,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,09-01-2024,Overnight,76.92
7548,74,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,06-07-2024,Standard,113.02
7549,65,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,30-01-2024,Overnight,46.32
7551,43,Female,Yes,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,18-09-2024,Standard,95.56
7553,49,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,29-09-2023,Express,64.3
7555,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,01-10-2023,Express,0
7555,63,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,29-12-2023,Standard,45.98
7555,63,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,83,20.75,4,19-04-2024,Express,0
7556,56,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,30-03-2024,Express,0
7556,56,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,08-06-2024,Express,42.05
7557,42,Male,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,17-11-2023,Standard,45.47
7557,42,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166,20.75,8,07-01-2024,Express,0
7557,42,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,12-04-2024,Express,24.47
7558,41,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,12-07-2024,Overnight,24.99
7560,49,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,01-01-2024,Express,129.74
7560,49,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5068.98,844.83,6,03-06-2024,Express,77.93
7561,25,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,20-11-2023,Express,8.43
7562,74,Female,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,23-10-2023,Overnight,37.25
7562,74,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,11-09-2024,Standard,73.57
7563,21,Female,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,21-02-2024,Standard,85.01
7563,21,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,30-07-2024,Standard,125.8
7563,21,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,15-09-2024,Overnight,56.22
7565,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,22-04-2024,Standard,17.8
7566,29,Female,Yes,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,13-06-2024,Express,33.97
7566,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,11-08-2024,Overnight,0
7566,29,Female,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,06-09-2024,Express,83.88
7568,52,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,03-05-2024,Standard,0
7569,76,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,09-10-2023,Express,59.36
7569,76,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,11-08-2024,Express,0
7570,53,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,26-12-2023,Overnight,85.6
7570,53,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,07-02-2024,Express,97.62
7571,56,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,25-03-2024,Standard,65.7
7573,62,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,12-10-2023,Standard,55.24
7573,62,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7911.9,791.19,10,25-10-2023,Express,101.68
7573,62,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,04-12-2023,Express,84.89
7573,62,Female,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,02-02-2024,Standard,119.4
7573,62,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,14-08-2024,Express,0
7574,27,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,20-01-2024,Standard,43.3
7574,27,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,01-07-2024,Standard,89.12
7575,39,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,15-05-2024,Standard,0
7576,56,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,15-01-2024,Standard,93.07
7577,78,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,19-05-2024,Overnight,66.2
7577,78,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,28-06-2024,Overnight,74.18
7578,32,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,13-08-2024,Overnight,47.23
7578,32,Male,Yes,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,11-09-2024,Standard,88.88
7579,33,Male,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,07-08-2024,Overnight,39.68
7582,32,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,10-12-2023,Overnight,0
7583,58,Female,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,18-11-2023,Overnight,80.06
7584,45,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,19-06-2024,Standard,71.47
7584,45,Female,No,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,05-09-2024,Express,55.74
7585,43,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,21-01-2024,Standard,38.1
7585,43,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,03-04-2024,Express,74.28
7586,53,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,30-09-2023,Express,0
7586,53,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,04-03-2024,Standard,42.38
7586,53,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,28-07-2024,Overnight,34.08
7587,78,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,24-10-2023,Overnight,11.87
7587,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,23-11-2023,Express,56.54
7587,78,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,13-04-2024,Standard,108.34
7589,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,15-11-2023,Overnight,9.55
7589,48,Male,No,Smartphone,SKU1001,5,Completed,Cash,83,20.75,4,20-03-2024,Overnight,0
7591,35,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,30-07-2024,Standard,0
7592,74,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,20-03-2024,Overnight,104.32
7592,74,Female,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,09-08-2024,Overnight,77.73
7592,74,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,19-08-2024,Overnight,55.56
7593,52,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,02-08-2024,Express,24.45
7594,76,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,13-10-2023,Standard,20.36
7595,72,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,26-04-2024,Standard,0
7598,46,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,03-11-2023,Standard,80.69
7598,46,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,29-11-2023,Overnight,88.07
7598,46,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,24-05-2024,Standard,54.14
7600,46,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,14-06-2024,Standard,0
7601,74,Male,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,10-09-2024,Express,12.81
7603,54,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,18-08-2024,Standard,43.43
7604,33,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,05-07-2024,Overnight,31.87
7604,33,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,04-08-2024,Express,54.09
7605,64,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,13-11-2023,Standard,8.34
7608,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,26-02-2024,Overnight,71.91
7609,66,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,22-10-2023,Express,76.2
7609,66,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,19-02-2024,Express,23.54
7610,35,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,29-02-2024,Express,68.4
7610,35,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,20-04-2024,Standard,78.57
7611,20,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,16-05-2024,Standard,64.5
7612,51,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,06-02-2024,Express,72.54
